Electrode,rawTimeSeries-NoLineNoise,bpThetaTimeSeries,bpGammaTimeSeries,thetaAngle,thetaPower,gammaAngle,gammaPower,Time
mL_AH1,-11.47923138,-7.83050569,1.930470504,-2.903319348,64.93416076,-0.671423126,6.079565758,1.593
mL_AH1,-9.360007821,-7.785966645,2.238154656,-2.845130132,66.27776048,-0.406477134,5.937498893,1.594
mL_AH1,-8.258406245,-7.709044033,2.378670457,-2.787206631,67.56554442,-0.141547672,5.772968436,1.595
mL_AH1,-10.79264872,-7.600094293,2.345710195,-2.729585676,68.79305557,0.123400073,5.587001865,1.596
mL_AH1,-12.66267115,-7.459663654,2.146910344,-2.672229596,69.95978414,0.388381878,5.380880508,1.597
mL_AH1,-10.48868531,-7.288482411,1.802939782,-2.615174398,71.06102672,0.653438405,5.156124373,1.598
mL_AH1,-12.42573482,-7.087457882,1.345483478,-2.558386455,72.09727053,0.918593458,4.91436281,1.599
mL_AH1,-13.5488282,-6.857666112,0.814311828,-2.501900537,73.06362051,1.183893818,4.65755428,1.6
mL_AH1,-7.991075724,-6.600342397,0.253706418,-2.445687226,73.96156306,1.449378299,4.387648014,1.601
mL_AH1,-6.464709005,-6.316870708,-0.291431524,-2.389779717,74.78607322,1.715102473,4.106956604,1.602
mL_AH1,-6.94662982,-6.008772113,-0.779438188,-2.334152968,75.53962278,1.981129153,3.817715943,1.603
mL_AH1,-6.195679256,-5.677692292,-1.175364668,-2.278838322,76.21712427,2.24753022,3.522489689,1.604
mL_AH1,-5.109101381,-5.325388252,-1.453767972,-2.223815266,76.8220061,2.514405485,3.223753215,1.605
mL_AH1,-8.778903863,-4.953714354,-1.600574729,-2.169113082,77.3491898,2.781859772,2.924210746,1.606
mL_AH1,-11.14932942,-4.564607766,-1.613864615,-2.114715928,77.8030179,3.050052137,2.626506839,1.607
mL_AH1,-11.09844213,-4.160073467,-1.503522102,-2.060650856,78.17849495,-2.964030465,2.333376259,1.608
mL_AH1,-12.07825718,-3.74216891,-1.289810994,-2.006906824,78.48082295,-2.693754585,2.047534112,1.609
mL_AH1,-6.615637917,-3.312988487,-1.001026521,-1.953508532,78.70516403,-2.421992572,1.771639546,1.61
mL_AH1,-3.040446675,-2.874647901,-0.670465,-1.90044984,78.85751434,-2.148276498,1.508353143,1.611
mL_AH1,-2.704472302,-2.429268592,-0.333013178,-1.847753014,78.93326678,-1.871982678,1.260155934,1.612
mL_AH1,-2.022612196,-1.978962324,-0.021692112,-1.79541689,78.93913722,-1.59217689,1.029512362,1.613
mL_AH1,2.208363761,-1.525816074,0.235509241,-1.743461245,78.87081901,-1.307468832,0.818624971,1.614
mL_AH1,4.329644254,-1.071877334,0.418207805,-1.691889942,78.73566605,-1.015668987,0.629619431,1.615
mL_AH1,0.841642797,-0.619139946,0.515366183,-1.640720239,78.52973649,-0.71312336,0.464320716,1.616
mL_AH1,4.064744526,-0.169530581,0.526041946,-1.589961031,78.26093534,-0.393408253,0.32438851,1.617
mL_AH1,7.515442538,0.275104028,0.459089464,-1.539627045,77.92574324,-0.044137867,0.211174269,1.618
mL_AH1,5.324510946,0.713009015,0.331861935,-1.489732181,77.53252631,0.36039478,0.125773192,1.619
mL_AH1,2.180966491,1.142532363,0.168060337,-1.44028862,77.07823744,0.876423891,0.068976594,1.62
mL_AH1,-1.62894862,1.562134889,-0.005040123,-1.391315181,76.57161304,1.595613735,0.041253285,1.621
mL_AH1,-0.018570008,1.97039913,-0.159695272,-1.342821478,76.01011934,2.45310658,0.042767575,1.622
mL_AH1,1.971165862,2.366037104,-0.270807515,-1.294831097,75.40277343,-3.136497102,0.073338614,1.623
mL_AH1,-2.873187413,2.747896868,-0.318732098,-1.247351026,74.74758657,-2.637735455,0.13246902,1.624
mL_AH1,-6.800258056,3.114967855,-0.291488641,-1.200409373,74.05376983,-2.24258741,0.2193409,1.625
mL_AH1,-3.711892993,3.466384948,-0.186154952,-1.154010386,73.31990123,-1.899362858,0.332803127,1.626
mL_AH1,1.602310992,3.801431272,-0.00930463,-1.108186338,72.55530327,-1.584348138,0.471443955,1.627
mL_AH1,2.148279965,4.119539701,0.223552381,-1.062938528,71.75913183,-1.286098666,0.633514054,1.628
mL_AH1,7.12507469,4.420293066,0.48946617,-1.018302883,70.94074319,-0.998586448,0.817076103,1.629
mL_AH1,10.87621695,4.703423069,0.760326313,-0.974277429,70.09987103,-0.718371448,1.019882559,1.63
mL_AH1,16.39412168,4.968807934,1.005693251,-0.930901056,69.2458328,-0.443396528,1.239559302,1.631
mL_AH1,13.63198811,5.2164688,1.195897414,-0.888168024,68.37892853,-0.172320088,1.473493483,1.632
mL_AH1,9.435275047,5.446564898,1.305097836,-0.846119287,67.5083694,0.095713442,1.718980015,1.633
mL_AH1,12.47021452,5.659387569,1.313998904,-0.804744657,66.63499917,0.361327056,1.973189519,1.634
mL_AH1,4.238084991,5.855353157,1.211960263,-0.764086011,65.76786058,0.624927015,2.233206171,1.635
mL_AH1,3.985457408,6.034994864,0.998296357,-0.724127818,64.90830834,0.886836459,2.496131079,1.636
mL_AH1,8.999808031,6.198953633,0.682642123,-0.684911481,64.06516012,1.147268659,2.758969757,1.637
mL_AH1,4.44542565,6.347968145,0.284351554,-0.646415009,63.24024006,1.406400711,3.018885782,1.638
mL_AH1,6.022822171,6.482864017,-0.169012561,-0.60867769,62.44208968,1.664354843,3.272946033,1.639
mL_AH1,3.136545237,6.604542312,-0.643955046,-0.571669748,61.67295397,1.921227688,3.518486945,1.64
mL_AH1,4.836533956,6.71396744,-1.103878956,-0.535426508,60.94105247,2.177094847,3.752777788,1.641
mL_AH1,8.974827449,6.812154575,-1.512210207,-0.499908956,60.24899695,2.432004411,3.973416262,1.642
mL_AH1,7.043371529,6.90015669,-1.835532758,-0.465146493,59.60464366,2.686005066,4.178005831,1.643
mL_AH1,8.322869308,6.97905132,-2.04645418,-0.431089399,59.01091316,2.93911383,4.364476125,1.644
mL_AH1,10.67742318,7.049927159,-2.125949989,-0.397759243,58.4752606,-3.091824938,4.530876283,1.645
mL_AH1,11.73732991,7.113870616,-2.06498585,-0.365094318,58.00085493,-2.840444338,4.675527247,1.646
mL_AH1,13.17145005,7.171952432,-1.865284304,-0.333106731,57.59471466,-2.589917174,4.797005803,1.647
mL_AH1,13.90442111,7.225214477,-1.539180522,-0.301721939,57.26019561,-2.34026189,4.89407773,1.648
mL_AH1,13.7456582,7.274656825,-1.108592588,-0.270941514,57.00384501,-2.091484495,4.965895018,1.649
mL_AH1,16.16035903,7.32122524,-0.603208545,-0.24067796,56.82914449,-1.843615597,5.011718184,1.65
mL_AH1,15.89232245,7.365799149,-0.058058397,-0.210922075,56.74213491,-1.596682863,5.03128853,1.651
mL_AH1,16.89998376,7.409180231,0.489311141,-0.181574269,56.74636446,-1.350729874,5.024406003,1.652
mL_AH1,7.749368453,7.452081713,1.001811892,-0.152615383,56.84733105,-1.105810405,4.991388388,1.653
mL_AH1,10.54105174,7.495118461,1.445684959,-0.12393572,57.04859337,-0.86198551,4.932609964,1.654
mL_AH1,13.18997817,7.538797979,1.793027375,-0.095508111,57.35506753,-0.619341046,4.848935488,1.655
mL_AH1,12.75110169,7.583512373,2.023770241,-0.067215837,57.77027136,-0.377964283,4.741332791,1.656
mL_AH1,13.40721046,7.629531385,2.126955917,-0.039026669,58.29849741,-0.13798152,4.611177479,1.657
mL_AH1,16.22665972,7.676996546,2.101225833,-0.010820804,58.94317735,0.100479944,4.460028085,1.658
mL_AH1,16.48396883,7.725916525,1.954500878,0.017435443,59.7079352,0.337240971,4.289733965,1.659
mL_AH1,15.98648717,7.776163712,1.702907035,0.045860599,60.59607809,0.572113945,4.102414219,1.66
mL_AH1,16.57683287,7.827472095,1.369063784,0.074486027,61.61051319,0.804847821,3.90035413,1.661
mL_AH1,18.92774695,7.879436452,0.979906239,0.103424738,62.75439221,1.035165686,3.686174279,1.662
mL_AH1,18.42529296,7.931512885,0.564249413,0.132702357,64.02985374,1.262715361,3.46255297,1.663
mL_AH1,10.79332178,7.983020719,0.150321221,0.162422764,65.43987115,1.487090337,3.232526365,1.664
mL_AH1,17.20069932,8.033145759,-0.236511685,0.192603227,66.98575965,1.707794806,2.99911032,1.665
mL_AH1,13.88447272,8.080944909,-0.575624149,0.22333587,68.67029934,1.924240381,2.765648433,1.666
mL_AH1,16.3654795,8.12535213,-0.85245907,0.254628046,70.49392506,2.135734371,2.53541803,1.667
mL_AH1,12.86457758,8.165185723,-1.059196457,0.286558642,72.45921667,2.341453479,2.311945216,1.668
mL_AH1,13.39780921,8.199156875,-1.194726463,0.319124642,74.56567067,2.540470456,2.098666574,1.669
mL_AH1,13.70328305,8.225879454,-1.263956431,0.352391324,76.81566756,2.731727812,1.899153574,1.67
mL_AH1,10.87215884,8.243880955,-1.276547378,0.386345816,79.20770812,2.914142414,1.716872066,1.671
mL_AH1,10.08232055,8.251614563,-1.245231288,0.421040305,81.7439817,3.086647331,1.555291645,1.672
mL_AH1,11.53377911,8.247472229,-1.183901716,0.456453304,84.42193857,-3.034728521,1.417752386,1.673
mL_AH1,8.866827824,8.229798672,-1.105692222,0.492625052,87.24359193,-2.88391277,1.307465031,1.674
mL_AH1,11.14400778,8.196906218,-1.021257775,0.529527121,90.20529148,-2.743456782,1.227470823,1.675
mL_AH1,15.13016986,8.147090351,-0.937452866,0.567189293,93.30889516,-2.611563169,1.180555739,1.676
mL_AH1,14.87834674,8.078645865,-0.85655838,0.605578045,96.54960908,-2.485090158,1.169281472,1.677
mL_AH1,17.89599292,7.989883486,-0.776150901,0.644714304,99.92916165,-2.359950084,1.195838361,1.678
mL_AH1,20.90142708,7.879146837,-0.689638471,0.684561274,103.4415817,-2.231736781,1.262132507,1.679
mL_AH1,17.92531493,7.744829594,-0.587412673,0.725132568,107.0884969,-2.096631183,1.369592059,1.68
mL_AH1,20.11935711,7.585392707,-0.458495742,0.766389776,110.8627364,-1.95193074,1.519308958,1.681
mL_AH1,21.16305152,7.399381524,-0.292500795,0.808340576,114.7658575,-1.796265017,1.711801534,1.682
mL_AH1,20.56031077,7.185442685,-0.081679986,0.850946371,118.7894797,-1.629363823,1.947218152,1.683
mL_AH1,17.95646676,6.942340632,0.177185203,0.894210067,122.9351194,-1.451731475,2.225056132,1.684
mL_AH1,16.8472119,6.668973602,0.481292174,0.938094041,127.193191,-1.264293219,2.544429888,1.685
mL_AH1,15.34231011,6.364388942,0.820932941,0.982597372,131.5651963,-1.068138427,2.903758104,1.686
mL_AH1,12.98699008,6.027797641,1.179370435,1.027684317,136.0403649,-0.864374611,3.301078759,1.687
mL_AH1,12.80055492,5.658587913,1.533553046,1.073350857,140.6202052,-0.654017968,3.733741143,1.688
mL_AH1,12.11959261,5.256337735,1.855657076,1.119563801,145.2927992,-0.437990244,4.198720703,1.689
mL_AH1,14.66368303,4.8208262,2.115355233,1.166316586,150.0596764,-0.217070365,4.692379533,1.69
mL_AH1,14.93225092,4.352043581,2.282623565,1.213579044,154.9078265,0.008055,5.210708417,1.691
mL_AH1,14.50985036,3.850200002,2.330828913,1.261342471,159.8388073,0.236825907,5.749234366,1.692
mL_AH1,17.56643812,3.315732619,2.239792175,1.309580025,164.8385903,0.468748546,6.303110448,1.693
mL_AH1,16.32488329,2.749311219,1.998505579,1.358281156,169.9087603,0.703425878,6.867239137,1.694
mL_AH1,21.11672517,2.151842178,1.607197904,1.407422517,175.0343647,0.940505466,7.436152456,1.695
mL_AH1,16.18648439,1.524470699,1.078490066,1.456991925,180.2170042,1.179702945,8.00438057,1.696
mL_AH1,16.53098479,0.86858129,0.437460977,1.506969596,185.4409157,1.420766416,8.566114745,1.697
mL_AH1,19.10737891,0.185796441,-0.279456516,1.557341863,190.7076955,1.663487672,9.115788431,1.698
mL_AH1,12.58414325,-0.522026516,-1.02671717,1.608092495,196.0009016,1.907686186,9.64758104,1.699
mL_AH1,14.83241604,-1.252800369,-1.752895436,1.659206464,201.3220947,2.153205438,10.15611147,1.7
mL_AH1,8.241627308,-2.004214812,-2.404656611,1.710671012,206.6543034,2.399915798,10.63590062,1.701
mL_AH1,5.295764479,-2.773745017,-2.93113197,1.762469848,211.9990111,2.647696823,11.08202784,1.702
mL_AH1,-0.659016587,-3.558661966,-3.288309278,1.814593564,217.3388802,2.896455185,11.48970161,1.703
mL_AH1,0.249306699,-4.356044476,-3.443033163,1.867024695,222.6752649,-3.137088316,11.85471788,1.704
mL_AH1,-1.474872341,-5.162792868,-3.37623227,1.919757025,227.9906379,-2.886630739,12.17327615,1.705
mL_AH1,0.755851673,-5.975644192,-3.085050708,1.972771992,233.286162,-2.63543032,12.44211494,1.706
mL_AH1,-3.20489852,-6.791188919,-2.583654948,2.026066383,238.5443064,-2.383536947,12.65865337,1.707
mL_AH1,-1.543810263,-7.60588901,-1.902605281,2.079620627,243.7659733,-2.13100582,12.82075685,1.708
mL_AH1,-0.262922542,-8.41609724,-1.086812033,2.133434297,248.9338225,-1.877874755,12.9271961,1.709
mL_AH1,-0.234825126,-9.21807768,-0.192228193,2.1874869,254.0484208,-1.624183225,12.97709353,1.71
mL_AH1,4.594852439,-10.00802719,0.718450854,2.241780562,259.0928183,-1.369960803,12.9705983,1.711
mL_AH1,6.333805054,-10.78209782,1.580715065,2.296293968,264.0671702,-1.115232747,12.90815124,1.712
mL_AH1,2.637281118,-11.53641992,2.333368417,2.351031547,268.9551199,-0.860022454,12.79120613,1.713
mL_AH1,8.49746341,-12.26712589,2.92341084,2.405971265,273.7563357,-0.604342447,12.62150107,1.714
mL_AH1,8.67010651,-12.97037438,3.310246585,2.461119602,278.4552584,-0.348210411,12.401636,1.715
mL_AH1,8.360311044,-13.64237473,3.468853097,2.516453923,283.0509993,-0.091627751,12.13453426,1.716
mL_AH1,2.583612375,-14.27941157,3.391639532,2.571982495,287.5289982,0.165394466,11.82372198,1.717
mL_AH1,-0.801639561,-14.87786937,3.08884377,2.627682215,291.8877462,0.422864252,11.47310602,1.718
mL_AH1,-4.933913309,-15.43425673,2.587449653,2.683562873,296.113878,0.680779073,11.08688234,1.719
mL_AH1,-6.185674204,-15.94523028,1.928739066,2.739601042,300.2052119,0.939154791,10.66966381,1.72
mL_AH1,-9.329549482,-16.407618,1.164713663,2.795807778,304.149762,1.197999847,10.22604693,1.721
mL_AH1,-9.061171078,-16.81844178,0.353717312,2.852159483,307.9446325,1.457336842,9.761024053,1.722
mL_AH1,-10.84152937,-17.17493899,-0.444346098,2.908668219,311.579387,1.717187667,9.279328717,1.723
mL_AH1,-15.981356,-17.47458302,-1.172779035,2.96531039,315.0503865,1.977581378,8.785991518,1.724
mL_AH1,-16.81727801,-17.71510246,-1.782434022,3.022098807,318.3488946,2.23855534,8.285636973,1.725
mL_AH1,-16.7297965,-17.8944989,-2.235278181,3.079010049,321.4705136,2.500145892,7.783013025,1.726
mL_AH1,-15.74410525,-18.01106314,-2.506903673,3.136057429,324.4083347,2.762406946,7.282413141,1.727
mL_AH1,-14.16546605,-18.0633897,-2.587812937,-3.089967424,327.1572009,3.025383963,6.788032608,1.728
mL_AH1,-10.47672888,-18.05038949,-2.483423119,-3.03268033,329.7121317,-2.994038364,6.303641814,1.729
mL_AH1,-10.01903984,-17.97130053,-2.21284993,-2.975289122,332.0672263,-2.729432656,5.832686847,1.73
mL_AH1,-8.06068711,-17.82569665,-1.806636157,-2.917780218,334.2195046,-2.463900919,5.378261013,1.731
mL_AH1,-7.036977691,-17.61349411,-1.303674842,-2.860175424,336.1623544,-2.197374047,4.942949466,1.732
mL_AH1,-9.174494316,-17.33495601,-0.747634607,-2.802461382,337.8948384,-1.929761717,4.529061933,1.733
mL_AH1,-9.687339333,-16.99069453,-0.183220753,-2.744658994,339.4096832,-1.660985182,4.138294755,1.734
mL_AH1,-7.33611711,-16.58167085,0.347400104,-2.686755354,340.7080068,-1.390958742,3.772123857,1.735
mL_AH1,-11.55674528,-16.10919289,0.807719604,-2.62877029,341.7819433,-1.119604372,3.431401525,1.736
mL_AH1,-14.64132773,-15.57491074,1.169319071,-2.570691563,342.6346477,-0.846860832,3.116781421,1.737
mL_AH1,-15.64166314,-14.98080984,1.41345759,-2.512537758,343.2577483,-0.572673811,2.828372055,1.738
mL_AH1,-13.3922658,-14.32920195,1.531747477,-2.454297512,343.6563889,-0.297037848,2.566078272,1.739
mL_AH1,-10.00227681,-13.62271395,1.52593386,-2.395988002,343.8217955,-0.019962286,2.329402272,1.74
mL_AH1,-14.4972359,-12.86427453,1.406872996,-2.337598939,343.7610228,0.258458485,2.11762897,1.741
mL_AH1,-10.33975119,-12.05709886,1.192867124,-2.279145937,343.4650127,0.53809559,1.929812522,1.742
mL_AH1,-5.588142077,-11.20467132,0.907557205,-2.220619957,342.9426241,0.818704134,1.764789283,1.743
mL_AH1,-5.439887044,-10.31072641,0.57759633,-2.162034908,342.1846456,1.099977594,1.621331977,1.744
mL_AH1,-1.569953156,-9.379228021,0.230325483,-2.103383171,341.2016073,1.381483665,1.498025257,1.745
mL_AH1,-0.909298779,-8.414347033,-0.108348251,-2.044676813,339.9842843,1.66270909,1.393527278,1.746
mL_AH1,-0.494579241,-7.420437646,-0.415709461,-1.985909785,338.5447207,1.94304454,1.306375213,1.747
mL_AH1,0.796281672,-6.402012379,-0.673516893,-1.927092195,336.8738259,2.221808387,1.235274621,1.748
mL_AH1,0.292783064,-5.363716025,-0.868755755,-1.868219698,334.9849802,2.498298325,1.178910238,1.749
mL_AH1,-5.939482259,-4.310298706,-0.993861494,-1.809300341,332.8693794,2.771784403,1.136188277,1.75
mL_AH1,-2.483577264,-3.246588206,-1.046467916,-1.7503316,330.5415459,3.04161682,1.106114109,1.751
mL_AH1,3.543979894,-2.177461774,-1.028773709,-1.691319373,327.9931153,-2.976001977,1.087935155,1.752
mL_AH1,-3.419144801,-1.10781759,-0.946649318,-1.632263054,325.2395454,-2.715146982,1.08112017,1.753
mL_AH1,0.696596294,-0.042546071,-0.808618639,-1.573166324,322.2730638,-2.459353069,1.085380823,1.754
mL_AH1,0.928434346,1.013498766,-0.624846901,-1.514030576,319.1098488,-2.208762854,1.100757306,1.755
mL_AH1,1.287003654,2.05552771,-0.406248521,-1.454857219,315.7428665,-1.96338948,1.127525639,1.756
mL_AH1,6.346246608,3.078844332,-0.163799437,-1.3956497,312.1887957,-1.723052059,1.166369114,1.757
mL_AH1,9.195798445,4.078872336,0.091898816,-1.336407126,308.4414788,-1.487437083,1.218199655,1.758
mL_AH1,10.40743841,5.051182107,0.350796703,-1.27713503,304.517875,-1.256092889,1.284378176,1.759
mL_AH1,7.97796084,5.991516274,0.603348819,-1.217830204,300.4128278,-1.0284615,1.366490535,1.76
mL_AH1,10.44765056,6.895814113,0.840307075,-1.15850028,296.1433598,-0.803928672,1.466572177,1.761
mL_AH1,10.2884401,7.760234627,1.052445406,-1.099139739,291.7054247,-0.581822423,1.586884066,1.762
mL_AH1,11.20745725,8.581178159,1.230317813,-1.0397583,287.115899,-0.36149972,1.730095635,1.763
mL_AH1,10.37461917,9.355306378,1.364148852,-0.980348164,282.3719372,-0.142313524,1.899105984,1.764
mL_AH1,8.419446197,10.07956053,1.443938884,-0.920921101,277.4900714,0.076290885,2.097141831,1.765
mL_AH1,11.01512385,10.75117781,1.459837392,-0.861467084,272.468727,0.294832832,2.32766556,1.766
mL_AH1,12.05240528,11.36770583,1.402799343,-0.801999873,267.3239083,0.51371322,2.594351455,1.767
mL_AH1,14.68461891,11.92701491,1.265496295,-0.742507285,262.0553598,0.733281082,2.901113849,1.768
mL_AH1,12.78862639,12.42730842,1.043410641,-0.683004991,256.6783918,0.953775804,3.251937391,1.769
mL_AH1,8.045457406,12.86713078,0.736003154,-0.62347875,251.1940926,1.175386264,3.65104271,1.77
mL_AH1,10.68842023,13.24537332,0.347815763,-0.563946032,245.6169336,1.398220777,4.102567279,1.771
mL_AH1,10.63959563,13.56127793,-0.110643003,-0.504390656,239.9493467,1.622345928,4.610860813,1.772
mL_AH1,10.14305401,13.81443832,-0.622380588,-0.444831765,234.2048412,1.847781706,5.180043625,1.773
mL_AH1,12.00581789,14.00479919,-1.16390249,-0.385251381,228.3871692,2.074515113,5.814390885,1.774
mL_AH1,9.340635137,14.13265308,-1.705789495,-0.325670159,222.5087781,2.302515634,6.517831714,1.775
mL_AH1,7.348000758,14.19863502,-2.213915694,-0.26606849,216.5746923,2.531726121,7.294345984,1.776
mL_AH1,5.634857478,14.20371511,-2.651292837,-0.206468364,210.5962227,2.7620922,8.147500621,1.777
mL_AH1,7.266959466,14.14918899,-2.980461769,-0.146848728,204.5795948,2.993537558,9.080755148,1.778
mL_AH1,4.771624984,14.0366663,-3.166288451,-0.087232699,198.534933,-3.057185382,10.0971499,1.779
mL_AH1,2.54372572,13.86805733,-3.178966643,-0.027597991,192.4695712,-2.823785728,11.19940971,1.78
mL_AH1,2.93183491,13.64555775,-2.996987809,0.032031385,186.3924213,-2.589510741,12.38989082,1.781
mL_AH1,7.057239356,13.37163178,-2.609816033,0.091678712,180.3118137,-2.354434619,13.67039564,1.782
mL_AH1,0.665291567,13.04899378,-2.020005284,0.151319346,174.235445,-2.118615485,15.04244456,1.783
mL_AH1,0.77651074,12.68058837,-1.244519777,0.210977314,168.1725122,-1.88211769,16.50677075,1.784
mL_AH1,2.597862961,12.26956937,-0.315064911,0.270627629,162.1295156,-1.64499441,18.06391279,1.785
mL_AH1,2.118520596,11.81927753,0.722696284,0.330294789,156.1163742,-1.407298778,19.71343841,1.786
mL_AH1,2.433558688,11.33321738,1.811082776,0.389953783,150.13843,-1.169078844,21.45476747,1.787
mL_AH1,0.337698645,10.81503318,2.883439587,0.449629289,144.2061675,-0.930376956,23.28625876,1.788
mL_AH1,5.093171486,10.26848434,3.86813925,0.50929663,138.3238248,-0.691236018,25.20609239,1.789
mL_AH1,8.070061587,9.697420255,4.693304163,0.568980358,132.5022862,-0.451689047,27.21141997,1.79
mL_AH1,10.0041133,9.105754893,5.291937743,0.628656523,126.7447544,-0.211773671,29.29908659,1.791
mL_AH1,1.411090315,8.497441263,5.607097721,0.688349237,121.0623414,0.028484497,31.46506765,1.792
mL_AH1,0.83908507,7.876445887,5.59671711,0.748035719,115.4572932,0.26905332,33.70481471,1.793
mL_AH1,-9.454088389,7.246723497,5.237680817,0.807739313,109.9407751,0.50991254,36.0131675,1.794
